geometry,x,y,sample_id,assigned_file
POINT (1188521.828 7474296.085),1188521.828,7474296.085,196,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1765055.476 7591470.515),1765055.476,7591470.515,197,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1289642.114 7689398.793),1289642.114,7689398.793,198,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1432250.476 7244046.829),1432250.476,7244046.829,199,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1660026.386 7180460.043),1660026.386,7180460.043,200,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1943303.284 7768659.447),1943303.284,7768659.447,201,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1343075.821 7830895.267),1343075.821,7830895.267,202,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1724823.718 7394821.468),1724823.718,7394821.468,203,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1808984.142 7181286.488),1808984.142,7181286.488,204,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1956896.665 7696406.633),1956896.665,7696406.633,205,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1565131.168 7558013.929),1565131.168,7558013.929,206,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1628691.01 6956213.726),1628691.01,6956213.726,207,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1559416.726 7789923.78),1559416.726,7789923.78,208,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1669730.749 7072164.829),1669730.749,7072164.829,209,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1123200.436 7381426.227),1123200.436,7381426.227,210,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1931717.898 7250592.294),1931717.898,7250592.294,211,/home/grace/FloodFiles/FPR06Bldgs_SVI_Pop_Feb2025.gdb
POINT (1610136.344 7376862.713),1610136.344,7376862.713,212,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1709717.884 6992767.677),1709717.884,6992767.677,213,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1866067.213 7310955.146),1866067.213,7310955.146,214,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (2022051.444 7462857.639),2022051.444,7462857.639,215,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1701449.346 7057299.046),1701449.346,7057299.046,216,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1743876.399 7171204.482),1743876.399,7171204.482,217,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1557884.074 7186731.424),1557884.074,7186731.424,218,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1072585.997 7510152.92),1072585.997,7510152.92,219,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1701965.137 7084399.676),1701965.137,7084399.676,220,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1603010.556 7755681.722),1603010.556,7755681.722,221,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1353462.81 7304941.925),1353462.81,7304941.925,222,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1774134.088 7257866.859),1774134.088,7257866.859,223,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1877877.633 7484891.145),1877877.633,7484891.145,224,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1740384.762 7258357.891),1740384.762,7258357.891,225,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1803394.013 7726885.61),1803394.013,7726885.61,226,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1732864.176 7658623.281),1732864.176,7658623.281,227,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1044907.043 7431391.339),1044907.043,7431391.339,228,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1626100.806 7379105.477),1626100.806,7379105.477,229,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1886736.084 7403271.243),1886736.084,7403271.243,230,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1279440.038 8028785.201),1279440.038,8028785.201,231,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1538314.613 7102673.57),1538314.613,7102673.57,232,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1470044.423 7439052.155),1470044.423,7439052.155,233,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1971301.962 7750670.477),1971301.962,7750670.477,234,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1809053.865 7284270.48),1809053.865,7284270.48,235,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1986177.745 7376803.591),1986177.745,7376803.591,236,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1777663.004 7272038.266),1777663.004,7272038.266,237,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1309175.397 7396882.881),1309175.397,7396882.881,238,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1901846.805 7393022.01),1901846.805,7393022.01,239,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1458106.48 7658652.258),1458106.48,7658652.258,240,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1780368.952 7539093.381),1780368.952,7539093.381,241,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1278523.204 7908424.643),1278523.204,7908424.643,242,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1477009.505 7390165.026),1477009.505,7390165.026,243,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1317621.13 7804734.644),1317621.13,7804734.644,244,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1929159.311 7312104.762),1929159.311,7312104.762,245,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1017246.889 7433291.142),1017246.889,7433291.142,246,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1677385.008 7511592.24),1677385.008,7511592.24,247,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1645736.75 7374026.084),1645736.75,7374026.084,248,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1642968.822 7376297.377),1642968.822,7376297.377,249,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1640250.317 7349234.808),1640250.317,7349234.808,250,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1967184.093 7662367.687),1967184.093,7662367.687,251,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1895235.794 7531042.954),1895235.794,7531042.954,252,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1937649.008 7518782.048),1937649.008,7518782.048,253,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1413563.787 7580068.146),1413563.787,7580068.146,254,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1368245.999 7922016.316),1368245.999,7922016.316,255,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1822292.615 7528935.794),1822292.615,7528935.794,256,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1681570.491 7679631.338),1681570.491,7679631.338,257,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1363954.184 7655819.845),1363954.184,7655819.845,258,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1447415.235 7641555.555),1447415.235,7641555.555,259,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1880022.307 7714366.717),1880022.307,7714366.717,260,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1439254.875 7626572.593),1439254.875,7626572.593,261,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1871392.831 7633246.355),1871392.831,7633246.355,262,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1570528.076 7747356.833),1570528.076,7747356.833,263,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1740163.177 7287318.203),1740163.177,7287318.203,264,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1299632.042 7967350.257),1299632.042,7967350.257,265,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1861496.104 7475360.379),1861496.104,7475360.379,266,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1567165.285 7725243.402),1567165.285,7725243.402,267,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1705447.148 7544318.076),1705447.148,7544318.076,268,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1106346.443 7474653.717),1106346.443,7474653.717,269,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1340305.818 7937268.466),1340305.818,7937268.466,270,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1266661.294 7561655.052),1266661.294,7561655.052,271,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1956634.062 7344928.907),1956634.062,7344928.907,272,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1492485.21 7446816.832),1492485.21,7446816.832,273,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1143101.322 7280398.189),1143101.322,7280398.189,274,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1566752.914 7198278.746),1566752.914,7198278.746,275,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (2039917.987 7546292.99),2039917.987,7546292.99,276,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1771070.776 7522482.402),1771070.776,7522482.402,277,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1276009.747 7970549.639),1276009.747,7970549.639,278,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1454712.175 7579611.657),1454712.175,7579611.657,279,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1326277.669 7945807.784),1326277.669,7945807.784,280,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1079990.191 7421276.641),1079990.191,7421276.641,281,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1718354.056 7390220.89),1718354.056,7390220.89,282,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1324555.32 7481877.68),1324555.32,7481877.68,283,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1413558.45 7944244.84),1413558.45,7944244.84,284,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1002454.384 7460450.624),1002454.384,7460450.624,285,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1464444.605 7432800.293),1464444.605,7432800.293,286,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1406381.001 7493544.832),1406381.001,7493544.832,287,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1372630.683 7544249.629),1372630.683,7544249.629,288,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1102953.256 7360719.438),1102953.256,7360719.438,289,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (2045446.109 7659730.821),2045446.109,7659730.821,290,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1733876.545 7429130.151),1733876.545,7429130.151,291,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1686719.057 7581016.466),1686719.057,7581016.466,292,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1026984.814 7439577.966),1026984.814,7439577.966,293,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1987657.346 7322171.89),1987657.346,7322171.89,294,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1480230.356 8016694.289),1480230.356,8016694.289,295,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1652818.601 7499050.336),1652818.601,7499050.336,296,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1345005.422 7868900.298),1345005.422,7868900.298,297,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (2082922.597 7420621.565),2082922.597,7420621.565,298,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1514696.217 7817230.817),1514696.217,7817230.817,299,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1559543.242 7750565.204),1559543.242,7750565.204,300,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1583428.811 7169943.09),1583428.811,7169943.09,301,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (899772.2504 7539292.341),899772.2504,7539292.341,302,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1449992.209 7490956.086),1449992.209,7490956.086,303,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1949967.408 7488529.207),1949967.408,7488529.207,304,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1631778.093 7407972.934),1631778.093,7407972.934,305,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1447730.441 7720771.294),1447730.441,7720771.294,306,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1404028.062 7804187.531),1404028.062,7804187.531,307,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1464143.762 7793664.204),1464143.762,7793664.204,308,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1915352.175 7618585.568),1915352.175,7618585.568,309,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1092168.565 7390165.2),1092168.565,7390165.2,310,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1776755.808 7180318.817),1776755.808,7180318.817,311,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1648826.658 7137707.463),1648826.658,7137707.463,312,/home/grace/FloodFiles/FPR12Bldgs_SVI_Pop_Feb2025.gdb
POINT (2042763.574 7415030.933),2042763.574,7415030.933,313,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1701444.48 7320589.347),1701444.48,7320589.347,314,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1827347.273 7270238.367),1827347.273,7270238.367,315,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1624385.956 6937281.297),1624385.956,6937281.297,316,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1569332.074 7087651.265),1569332.074,7087651.265,317,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1409261.827 7418594.2),1409261.827,7418594.2,318,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1516333.564 7624725.224),1516333.564,7624725.224,319,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1601747.138 7569528.011),1601747.138,7569528.011,320,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1787671.771 7354254.129),1787671.771,7354254.129,321,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (2062669.575 7439806.893),2062669.575,7439806.893,322,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1857940.69 7617082.579),1857940.69,7617082.579,323,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1597963.404 7419233.551),1597963.404,7419233.551,324,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1796365.305 7328790.312),1796365.305,7328790.312,325,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1679538.896 7187519.702),1679538.896,7187519.702,326,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1214329.881 7525831.801),1214329.881,7525831.801,327,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1202946.251 7248116.912),1202946.251,7248116.912,328,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1555906.184 7411458.915),1555906.184,7411458.915,329,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1972709.335 7591599.416),1972709.335,7591599.416,330,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1963601.849 7637083.611),1963601.849,7637083.611,331,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1447224.266 7353745.193),1447224.266,7353745.193,332,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1348045.997 7660576.181),1348045.997,7660576.181,333,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1615436.353 6966963.313),1615436.353,6966963.313,334,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1192927.65 7371952.086),1192927.65,7371952.086,335,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1346979.593 7383162.119),1346979.593,7383162.119,336,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1421876.184 7728843.933),1421876.184,7728843.933,337,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1635875.801 7707635.042),1635875.801,7707635.042,338,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1505810.956 7690434.09),1505810.956,7690434.09,339,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1618804.939 7434764.901),1618804.939,7434764.901,340,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1409789.894 7769352.664),1409789.894,7769352.664,341,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1834905.694 7480104.73),1834905.694,7480104.73,342,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (2034947.466 7344888.625),2034947.466,7344888.625,343,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1449882.824 7819342.345),1449882.824,7819342.345,344,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1617162.175 7768341.938),1617162.175,7768341.938,345,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1214379.539 7404281.872),1214379.539,7404281.872,346,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1496671.538 8011621.703),1496671.538,8011621.703,347,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1463098.023 7368135.889),1463098.023,7368135.889,348,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1093111.511 7393662.174),1093111.511,7393662.174,349,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1848867.655 7541084.187),1848867.655,7541084.187,350,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1707162.805 7752757.533),1707162.805,7752757.533,351,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (2019574.586 7332994.116),2019574.586,7332994.116,352,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1462993.141 7999890.73),1462993.141,7999890.73,353,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1742013.781 7151364.26),1742013.781,7151364.26,354,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1702383.987 7717651.739),1702383.987,7717651.739,355,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1355277.548 7429000.859),1355277.548,7429000.859,356,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1558040.816 7312401.826),1558040.816,7312401.826,357,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1790760.659 7599365.183),1790760.659,7599365.183,358,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1783941.195 7416399.811),1783941.195,7416399.811,359,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (961380.7882 7489308.961),961380.7882,7489308.961,360,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (2032563.805 7381725.497),2032563.805,7381725.497,361,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1090112.313 7530835.052),1090112.313,7530835.052,362,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1822995.678 7565716.405),1822995.678,7565716.405,363,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1845600.847 7647878.485),1845600.847,7647878.485,364,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1726849.83 7466228.296),1726849.83,7466228.296,365,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1800128.847 7159113.374),1800128.847,7159113.374,366,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1313036.337 7866362.553),1313036.337,7866362.553,367,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1256758.246 7985631.824),1256758.246,7985631.824,368,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1863579.893 7673498.67),1863579.893,7673498.67,369,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1425136.581 7842196.052),1425136.581,7842196.052,370,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1442237.941 7564633.208),1442237.941,7564633.208,371,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1947939.646 7247486.09),1947939.646,7247486.09,372,/home/grace/FloodFiles/FPR06Bldgs_SVI_Pop_Feb2025.gdb
POINT (1410137.214 7928568.659),1410137.214,7928568.659,373,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1771230.016 7134381.023),1771230.016,7134381.023,374,/home/grace/FloodFiles/FPR12Bldgs_SVI_Pop_Feb2025.gdb
POINT (1265668.556 7333685.658),1265668.556,7333685.658,375,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1563499.889 7331375.131),1563499.889,7331375.131,376,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1885256.659 7344680.289),1885256.659,7344680.289,377,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1256537.43 7316358.305),1256537.43,7316358.305,378,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1520209.38 7491180.161),1520209.38,7491180.161,379,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1484996.383 7160616.813),1484996.383,7160616.813,380,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1784909.626 7757488.101),1784909.626,7757488.101,381,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1651280.068 7730169.205),1651280.068,7730169.205,382,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1667365.57 7081501.823),1667365.57,7081501.823,383,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (2039500.496 7692442.164),2039500.496,7692442.164,384,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1402828.659 7315420.06),1402828.659,7315420.06,385,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1418113.288 7441906.192),1418113.288,7441906.192,386,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1755158.498 7722507.152),1755158.498,7722507.152,387,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1225956.207 7680229.73),1225956.207,7680229.73,388,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1616434.936 7393569.697),1616434.936,7393569.697,389,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1719467.485 7091442.858),1719467.485,7091442.858,390,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1223531.902 7650819.413),1223531.902,7650819.413,391,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
